date,latitude,longitude,rainfall_mm
2007-01-01,31.5,76.5,0.0
2007-01-01,31.5,76.75,0.0
2007-01-01,31.5,77.0,0.0
2007-01-01,31.5,77.25,0.0
2007-01-01,31.5,77.5,0.0
2007-01-01,31.75,76.5,0.0
2007-01-01,31.75,76.75,0.0
2007-01-01,31.75,77.0,0.0
2007-01-01,31.75,77.25,0.0
2007-01-01,31.75,77.5,0.0
2007-01-01,32.0,76.5,0.0
2007-01-01,32.0,76.75,0.0
2007-01-01,32.0,77.0,0.0
2007-01-01,32.0,77.25,0.0
2007-01-01,32.0,77.5,0.0
2007-01-02,31.5,76.5,0.0
2007-01-02,31.5,76.75,0.0
2007-01-02,31.5,77.0,0.0
2007-01-02,31.5,77.25,0.0
2007-01-02,31.5,77.5,0.0
2007-01-02,31.75,76.5,0.0
2007-01-02,31.75,76.75,0.0
2007-01-02,31.75,77.0,0.0
2007-01-02,31.75,77.25,0.0
2007-01-02,31.75,77.5,0.0
2007-01-02,32.0,76.5,0.0
2007-01-02,32.0,76.75,0.0
2007-01-02,32.0,77.0,0.0
2007-01-02,32.0,77.25,0.0
2007-01-02,32.0,77.5,0.0
2007-01-03,31.5,76.5,0.0
2007-01-03,31.5,76.75,0.0
2007-01-03,31.5,77.0,0.0
2007-01-03,31.5,77.25,0.0
2007-01-03,31.5,77.5,0.0
2007-01-03,31.75,76.5,0.0
2007-01-03,31.75,76.75,0.0
2007-01-03,31.75,77.0,0.0
2007-01-03,31.75,77.25,0.0
2007-01-03,31.75,77.5,0.0
2007-01-03,32.0,76.5,0.0
2007-01-03,32.0,76.75,0.0
2007-01-03,32.0,77.0,0.0
2007-01-03,32.0,77.25,0.0
2007-01-03,32.0,77.5,0.0
2007-01-04,31.5,76.5,0.0
2007-01-04,31.5,76.75,0.0
2007-01-04,31.5,77.0,0.0
2007-01-04,31.5,77.25,0.0
2007-01-04,31.5,77.5,0.31880417466163635
2007-01-04,31.75,76.5,0.0
2007-01-04,31.75,76.75,0.0
2007-01-04,31.75,77.0,0.0
2007-01-04,31.75,77.25,0.0
2007-01-04,31.75,77.5,0.11910690367221832
2007-01-04,32.0,76.5,0.0
2007-01-04,32.0,76.75,0.0
2007-01-04,32.0,77.0,0.0
2007-01-04,32.0,77.25,0.0
2007-01-04,32.0,77.5,0.0
2007-01-05,31.5,76.5,0.0
2007-01-05,31.5,76.75,0.0
2007-01-05,31.5,77.0,0.0
2007-01-05,31.5,77.25,0.0
2007-01-05,31.5,77.5,0.15940208733081818
2007-01-05,31.75,76.5,0.0
2007-01-05,31.75,76.75,0.0
2007-01-05,31.75,77.0,0.0
2007-01-05,31.75,77.25,0.0
2007-01-05,31.75,77.5,0.0
2007-01-05,32.0,76.5,0.0
2007-01-05,32.0,76.75,0.0
2007-01-05,32.0,77.0,0.0
2007-01-05,32.0,77.25,0.0
2007-01-05,32.0,77.5,0.0
2007-01-06,31.5,76.5,0.0
2007-01-06,31.5,76.75,0.0
2007-01-06,31.5,77.0,0.0
2007-01-06,31.5,77.25,0.0
2007-01-06,31.5,77.5,0.0
2007-01-06,31.75,76.5,0.0
2007-01-06,31.75,76.75,0.0
2007-01-06,31.75,77.0,0.0
2007-01-06,31.75,77.25,0.0
2007-01-06,31.75,77.5,0.0
2007-01-06,32.0,76.5,0.0
2007-01-06,32.0,76.75,0.0
2007-01-06,32.0,77.0,0.0
2007-01-06,32.0,77.25,0.0
2007-01-06,32.0,77.5,0.0
2007-01-07,31.5,76.5,0.0
2007-01-07,31.5,76.75,0.0
2007-01-07,31.5,77.0,0.0
2007-01-07,31.5,77.25,0.0
2007-01-07,31.5,77.5,0.0
2007-01-07,31.75,76.5,0.0
2007-01-07,31.75,76.75,0.0
2007-01-07,31.75,77.0,0.0
2007-01-07,31.75,77.25,0.0
2007-01-07,31.75,77.5,0.0
2007-01-07,32.0,76.5,0.0
2007-01-07,32.0,76.75,0.0
2007-01-07,32.0,77.0,0.0
2007-01-07,32.0,77.25,0.0
2007-01-07,32.0,77.5,0.0
2007-01-08,31.5,76.5,0.0
2007-01-08,31.5,76.75,0.0
2007-01-08,31.5,77.0,0.0
2007-01-08,31.5,77.25,0.0
2007-01-08,31.5,77.5,0.0
2007-01-08,31.75,76.5,0.0
2007-01-08,31.75,76.75,0.0
2007-01-08,31.75,77.0,0.0
2007-01-08,31.75,77.25,0.0
2007-01-08,31.75,77.5,0.0
2007-01-08,32.0,76.5,0.0
2007-01-08,32.0,76.75,0.0
2007-01-08,32.0,77.0,0.0
2007-01-08,32.0,77.25,0.0
2007-01-08,32.0,77.5,0.0
2007-01-09,31.5,76.5,0.0
2007-01-09,31.5,76.75,0.0
2007-01-09,31.5,77.0,0.0
2007-01-09,31.5,77.25,0.0
2007-01-09,31.5,77.5,0.0
2007-01-09,31.75,76.5,0.0
2007-01-09,31.75,76.75,0.0
2007-01-09,31.75,77.0,0.0
2007-01-09,31.75,77.25,0.0
2007-01-09,31.75,77.5,0.0
2007-01-09,32.0,76.5,0.0
2007-01-09,32.0,76.75,0.0
2007-01-09,32.0,77.0,0.0
2007-01-09,32.0,77.25,0.0
2007-01-09,32.0,77.5,0.0
2007-01-10,31.5,76.5,0.0
2007-01-10,31.5,76.75,0.0
2007-01-10,31.5,77.0,0.0
2007-01-10,31.5,77.25,0.0
2007-01-10,31.5,77.5,0.0
2007-01-10,31.75,76.5,0.0
2007-01-10,31.75,76.75,0.0
2007-01-10,31.75,77.0,0.0
2007-01-10,31.75,77.25,0.0
2007-01-10,31.75,77.5,0.0
2007-01-10,32.0,76.5,0.0
2007-01-10,32.0,76.75,0.0
2007-01-10,32.0,77.0,0.0
2007-01-10,32.0,77.25,0.0
2007-01-10,32.0,77.5,0.0
2007-01-11,31.5,76.5,0.0
2007-01-11,31.5,76.75,0.0
2007-01-11,31.5,77.0,0.0
2007-01-11,31.5,77.25,0.0
2007-01-11,31.5,77.5,0.0
2007-01-11,31.75,76.5,0.0
2007-01-11,31.75,76.75,0.0
2007-01-11,31.75,77.0,0.0
2007-01-11,31.75,77.25,0.0
2007-01-11,31.75,77.5,0.0
2007-01-11,32.0,76.5,0.0
2007-01-11,32.0,76.75,0.0
2007-01-11,32.0,77.0,0.0
2007-01-11,32.0,77.25,0.0
2007-01-11,32.0,77.5,0.0
2007-01-12,31.5,76.5,0.0
2007-01-12,31.5,76.75,0.0
2007-01-12,31.5,77.0,0.0
2007-01-12,31.5,77.25,0.0
2007-01-12,31.5,77.5,0.4782062768936157
2007-01-12,31.75,76.5,0.0
2007-01-12,31.75,76.75,0.0
2007-01-12,31.75,77.0,0.0
2007-01-12,31.75,77.25,0.0
2007-01-12,31.75,77.5,0.17866036295890808
2007-01-12,32.0,76.5,0.0
2007-01-12,32.0,76.75,0.0
2007-01-12,32.0,77.0,0.0
2007-01-12,32.0,77.25,0.0
2007-01-12,32.0,77.5,0.0
2007-01-13,31.5,76.5,0.0
2007-01-13,31.5,76.75,0.0
2007-01-13,31.5,77.0,0.0
